,createDate,displayImageUrl,displayName,hasProfanity,hasSpoilers,isSuperReviewer,isVerified,rating,review,score,timeFromCreation,updateDate,accountLink,displayName,realm,userId
862,2019-08-17T14:31:39.379Z,,Mani P,False,False,False,False,STAR_0_5,"The Lion King is a 2019 remake of the 1994 Disney classic The Lion King. The film was directed by Jon Favreau, and stars Donald Glover as Simba and Chiwetel Ejiofor as Scar.

The film in my opinion is a disgrace to the original film, from the emotionless character expressions to the dreadful and unfitting voice acting.

The story was basically the same as the original (nearly down to the beat), but for some reason it felt a lot less epic and not nearly as intriguing or emotional.

The voice acting I found to be stale and dry, from the lack of care in the actors voices to the bland and weary line delivery; one voice actor in particular was Shahadi Wright Joseph as (child) Simba, I found that the performance he gave was really lacking in key areas like emotion and timing.

The characters were basically just the same as the original, so I don't really have much to say here.

The animation may be extremely realistic and detailed, but what angers me most is that because of the realism the animals and characters couldn't express as much emotion as they did in the original film.

The colour scheme was also very dark and grey, which in my opinion takes away from the atmosphere and scale of the film.

The soundtrack was also a huge let down from the original film, from Beyoncé and Donald Glover's version of Can You Feel the Love Tonight (which takes place in the day) to the addition of Beyoncé's song Spirit.

The emotion and relationships in the film were also a lot less gripping, especially the relationship between Simba and Mufasa.

The film I also found to be really bland and uninteresting, but what makes it worse is that the original film was really interesting and had a very strong style to it.

Over all I give it a 
1/10 - would never recommend

A shallow and heartless product which should have never been made.",0.5,"Aug 17, 2019",2019-08-17T14:31:39.379Z,/user/id/977719088,Mani P,RT,977719088
863,2019-08-17T14:20:03.907Z,,nmh,False,False,False,True,STAR_3,The way the movie built was great but I think the CGI didn’t really capture the emotions of each character compare to original one and all I can see was their mouth open.There are few parts that I like but overall the cartoon is better.,3.0,"Aug 17, 2019",2019-08-17T14:20:03.907Z,,nmh,Fandango,DBBF7A07-23AE-40A4-B3E4-B3E9F51DC2B1
864,2019-08-17T14:19:18.545Z,,Hector M,False,False,False,True,STAR_4_5,"Great music. Interesting use of animals. Introduction was poorly filmed, but the remainder of the film had good cinematography, Too long.",4.5,"Aug 17, 2019",2019-08-17T14:19:18.545Z,,Hector M,Fandango,684CF54B-7365-4237-80FA-5CC9488A1BAE
865,2019-08-17T14:07:54.229Z,,Tasheka,False,False,False,True,STAR_4,I really liked this movie,4.0,"Aug 17, 2019",2019-08-17T14:07:54.229Z,,Tasheka,Fandango,D16E1AF7-CC5C-4B14-B0EC-372E067ADFF6
866,2019-08-17T13:51:20.891Z,,CRYSTAL T,False,False,False,True,STAR_1,Why did I waste my money....,1.0,"Aug 17, 2019",2019-08-17T13:51:20.891Z,,CRYSTAL T,Fandango,79C6AB9B-7A44-474F-BDDE-6365A96DD933
867,2019-08-17T13:48:42.241Z,,Justin,False,False,False,True,STAR_3_5,Movie dragged for the first 40 minutes but ended strong.,3.5,"Aug 17, 2019",2019-08-17T13:48:42.241Z,,Justin,Fandango,FFC41036-F656-4EBF-BBD3-4EB7D0E5B2C7
868,2019-08-17T13:47:10.267Z,,Jose,False,False,False,True,STAR_3_5,They did change some things but visually it was beautiful,3.5,"Aug 17, 2019",2019-08-17T13:47:10.267Z,,Jose,Fandango,10784224-8F4A-4698-BD39-721B130A9248
869,2019-08-17T13:04:56.381Z,,Karen,False,False,False,True,STAR_4,"I liked that the movie was pretty close to the original which was funny, and the good guys won.",4.0,"Aug 17, 2019",2019-08-17T13:04:56.490Z,,Karen,Fandango,609466da-5a67-402b-8d64-2a958cae3f15
870,2019-08-17T12:31:58.455Z,,Alan H,False,False,False,True,STAR_4_5,"The story was true to the original, but not an exact copy. The CGI was AMAZING. Nice compliment to the original animated version.",4.5,"Aug 17, 2019",2019-08-17T12:31:58.455Z,,Alan H,Fandango,ba70f8a8-8e61-4b95-b640-42cf5619a4e6
871,2019-08-17T11:44:20.143Z,,Daniel  T,False,False,False,True,STAR_4,"Excellent, just excellent.",4.0,"Aug 17, 2019",2019-08-17T11:44:20.143Z,,Daniel  T,Fandango,de648001-2870-4940-b9a6-e4126c715660
872,2019-08-17T11:14:12.018Z,,Egor D,False,False,False,False,STAR_2,"It lacked the expression and emotion of the original's animation, it's just not the same without the classic Disney style.",2.0,"Aug 17, 2019",2019-08-17T11:14:12.018Z,/user/id/977677578,Egor D,RT,977677578
873,2019-08-17T10:43:18.208Z,,SRT1989,False,False,False,True,STAR_5,Felt like a kid again!,5.0,"Aug 17, 2019",2019-08-17T10:43:18.208Z,,SRT1989,Fandango,21E46495-5A10-4AB0-ADF9-6543C8071E80
874,2019-08-17T10:23:47.813Z,,Gary,False,False,False,True,STAR_3_5,"The movie was well done, however I did not like the fact that the story line was identical to the cartoon classic.  I incorrectly assumed it would be slightly different like the Aladdin live action remake was.  The slight differences in Aladdin were enough to keep me interested throughout.",3.5,"Aug 17, 2019",2019-08-17T10:23:47.813Z,,Gary,Fandango,3724933E-221E-4934-B132-E4668D3A7105
875,2019-08-17T10:17:16.812Z,,Sheryl,False,False,False,True,STAR_5,Fantastic job on animation of the characters,5.0,"Aug 17, 2019",2019-08-17T10:17:16.812Z,,Sheryl,Fandango,BBB01A58-9DF5-41AF-B449-514076F85650
876,2019-08-17T08:43:39.347Z,,Langston,False,False,False,True,STAR_4,"I liked how they remade and kept original scenes from the cartoon animated film. It truly made you get some nostalgic feelings from watching that opening. I think some of the voice acting was off and the casting couldve been a bit better for at least two characters, but thats most likely just my bias towards the original cinematic film. I also realized they did this for the live action purpose, but I disliked the removal of some iconic scenes and actions from specific characters. Some parts from the 1st movie really added depth to characters and helped the audience really laugh or feel the intensity of a characters thoughts, ideas, plans. Again I know they removed a chunk of these things for live action purposes to fit in with realistic actions, but its hard not to mention either. All in all it was a good reminder of how original The Lion King was back in the day and shows us things that couldve been done differently in some aspects.",4.0,"Aug 17, 2019",2019-08-17T08:43:39.347Z,,Langston,Fandango,8a4e0095-d173-457e-ad18-64914f61ea93
877,2019-08-17T08:38:03.301Z,,Ally B,False,False,False,False,STAR_2,"Surprisingly, I didn't hate this movie as much as I thought I would. I liked some of the changes and to be honest, Timon and Puumba stole the show. They got a few laughs out of me and I was excited whenever they were on screen.

But unfortunately there's some not so great things with this movie. A lot of the voice acting felt like I was watching a community theatre play, which is sad because I really like a lot of the voice actors in this movie. While the animation is great and looks realistic, I think it takes away from the performance because the animals aren't allowed to show much emotion. The story in this one felt very rushed and they added some pretty pointless scenes. It feels very lacking and doesn't have near as much heart as the original.",2.0,"Aug 17, 2019",2019-08-17T08:38:03.301Z,/user/id/978202085,Ally B,RT,978202085
878,2019-08-17T08:37:52.911Z,https://graph.facebook.com/v3.3/716924588/picture,Kriss K,False,False,False,False,STAR_3_5,I enjoyed this film very much. The CGI in this film is incredible and it does a good job at adapting a classic. There are some things that make the animated film better but you really can't compare an animated film to a CGI one especially CGI done to look real. This is not easy to achieve folks where as animators draw these(CGI) effects take months if not years to create a realistic image,3.5,"Aug 17, 2019",2019-08-17T08:37:52.911Z,/user/id/887227127,Kriss K,RT,887227127
879,2019-08-17T08:07:18.432Z,,Janelle H,False,False,False,True,STAR_4,I thought it was good just not better than the original. Still fun for the family.,4.0,"Aug 17, 2019",2019-08-17T08:07:18.432Z,,Janelle H,Fandango,3A0865AB-DC24-46FE-A1A0-37E6FCA60321
880,2019-08-17T07:29:06.445Z,,First L,False,False,False,True,STAR_5,Loved the whole movie! Amazing,5.0,"Aug 17, 2019",2019-08-29T20:54:05.689Z,,First L,Fandango,46E6EFB9-CAF8-48D7-849C-C88F4E7FCCA7
881,2019-08-17T07:09:52.296Z,,Alex,False,False,False,True,STAR_5,Just like the original,5.0,"Aug 17, 2019",2019-08-17T07:09:52.296Z,,Alex,Fandango,19a7fbb8-36f1-40af-93b5-1d5223e7a24d
882,2019-08-17T07:06:29.618Z,,Lisa,False,False,False,True,STAR_4,Wonderfully done. Kept mostly to the original. Some changes not so great but overall a fantastic film.,4.0,"Aug 17, 2019",2019-08-17T07:06:29.618Z,,Lisa,Fandango,B4BF80F5-3DB9-4872-83C2-219E97EF8D65
883,2019-08-17T06:16:18.960Z,,Joshua C,False,False,False,False,STAR_3,"The visuals of the film are out of this world, but for a person who watched the original several times, it is another Disney disaster. ",3.0,"Aug 17, 2019",2019-08-17T06:16:18.960Z,/user/id/978201980,Joshua C,RT,978201980
884,2019-08-17T06:07:20.564Z,,Griffin Z,False,False,False,False,STAR_2_5,"Though beautifully shot, and visually impeccable, this remake takes the viewer through a long, and very familiar, trip. ",2.5,"Aug 17, 2019",2019-08-17T06:07:30.924Z,/user/id/977810936,Griffin Z,RT,977810936
885,2019-08-17T05:40:43.996Z,,David,False,False,False,True,STAR_5,"Loved it—the live action (or what looks like ‘life action’) is better than the original cartoon. The scenes,  the scenery in which the the animals interact, were superb and added an extremely interesting aspect to the movie that the cartoon could never match.",5.0,"Aug 17, 2019",2019-08-17T05:40:43.996Z,,David,Fandango,CA86D5F5-3695-4DF1-A2A4-7F2A6376B26F
886,2019-08-17T05:30:20.480Z,,Skylar W,False,False,False,False,STAR_3,"I mean, it appeals to the the target audience just fine. My family liked it, but anyone who looks at it more critically can see how this is the most generic of the Disney remakes. From what my idiot baby brain could tell, this movie was a near shot by shot remake of the original and anything they decided they didnt want to rip directly, was useless. Would be okay for the nostalgic consumer, but i can see why critics hate it.",3.0,"Aug 17, 2019",2019-08-17T05:30:20.590Z,/user/id/978201953,Skylar W,RT,978201953
887,2019-08-17T05:26:58.647Z,,Dimitrie M,False,False,False,False,STAR_5,I loved The Lion King. I have NEVER seen the original. And since of the hype and popularity of the original. I needed to see it.,5.0,"Aug 17, 2019",2019-08-17T05:26:58.647Z,/user/id/977820520,Dimitrie M,RT,977820520
888,2019-08-17T05:14:43.912Z,,Cristina,False,False,False,True,STAR_5,The CGI was great! True to the original and the new humor was on point. Laughed and cried and danced with my feet to all the songs...and i’m 39...no shame! Disney for life!,5.0,"Aug 17, 2019",2019-08-17T05:14:43.912Z,,Cristina,Fandango,5FC023C3-09E4-4E43-8AC8-834B8E874561
889,2019-08-17T05:11:55.578Z,,Kevin R,False,False,False,True,STAR_4,"This movie is tough to rate, it is technically brilliant, but seems to fail at capturing the spirit of the animated version. Seeing photorealistic animals talking is a little disturbing. Also animal faces don't show human like  emotion. The animals look as if they were photographed on the plains , they are brilliant. But they can't visually express emotions. Also the comic bits were curtailed, songs eliminated, others added. Maybe it shouldn't be compared to the animated  version",4.0,"Aug 17, 2019",2019-08-17T05:11:55.578Z,,Kevin R,Fandango,5790d052-481e-4b7f-ae0c-69c786a75466
890,2019-08-17T05:08:36.309Z,,Madelaine,False,False,False,True,STAR_2,It was just meh. Not near as good as the original. No emotion on the cgi animal faces.,2.0,"Aug 17, 2019",2019-08-17T05:08:36.309Z,,Madelaine,Fandango,b3c0075d-e2f9-4554-8c39-1c7789ddeb69
891,2019-08-17T05:07:56.023Z,,,False,False,False,False,STAR_4_5,"Speaking as someone who considers The Lion King his favorite movie of all time - The live action/CG adaption is a solid joy. If you like the original, it’s definitely worth a watch. I will definitely watch it many more times in my lifetime.",4.5,"Aug 17, 2019",2019-08-17T05:07:56.023Z,/user/id/800035014,,RT,800035014
892,2019-08-17T04:37:32.352Z,,Jennifer O,False,False,False,True,STAR_5,So good!! Loved it ❤️,5.0,"Aug 17, 2019",2019-08-17T04:37:32.352Z,,Jennifer O,Fandango,C4B6F001-B2ED-4F8A-83F7-6F76B056A70F
893,2019-08-17T04:23:40.118Z,,DP,False,False,False,True,STAR_4,"Really liked the realistic feel to it, it could have had a bit more emotion in the facial expressions but overall it was good.",4.0,"Aug 17, 2019",2019-08-17T04:23:40.118Z,,DP,Fandango,F18E7F8D-E5B2-4392-A7DC-CD902D31E830
894,2019-08-17T03:34:36.728Z,,Nancy L,False,False,False,True,STAR_4,"Lovely touching story, however far more dramatic than the animated version. Scenes were far more tense and realistic.",4.0,"Aug 17, 2019",2019-08-17T03:34:36.728Z,,Nancy L,Fandango,d5b808d5-252c-4534-a195-89d88bcb353a
895,2019-08-17T03:25:59.126Z,,Diego P,False,False,False,False,STAR_2_5,"Okay. The movie was just okay. In the heat of Disney's phase of making all these live-action remakes, I found this to be very subpar. The original is infinitely better in practically every way. This kind of movie wasn't necessarily made to be in live-action. In fact, I'd say most of these Disney remakes were never meant for live-action. They were meant to be animated family fun for everyone. Anyways, this movie is definitely visually impressive, that's the movie at its strongest. However, it fails to recapture the spirit in the original in nearly every way. Just watch the original.",2.5,"Aug 17, 2019",2019-08-17T03:25:59.126Z,/user/id/978201823,Diego P,RT,978201823
896,2019-08-17T03:21:38.049Z,,MYCHAL,False,False,False,True,STAR_5,The movie was a spitting image of the original animated film with a few new surprises. The music was awesome and the visual effects we're excellent. All in all a fine Disney movie.,5.0,"Aug 17, 2019",2019-08-17T03:21:42.179Z,,MYCHAL,Fandango,6b84f1a2-b3c4-40b7-a72f-77cc56fef793
897,2019-08-17T03:20:20.561Z,,Ken H,False,False,False,False,STAR_3,"B- at best. The artwork was amazing, animation and vfx superb but most the cast fell short on the acting side, and the musical aspects as a result of their voices and interactions fell short. ",3.0,"Aug 17, 2019",2019-08-17T03:20:20.561Z,/user/id/977625868,Ken H,RT,977625868
898,2019-08-17T03:05:53.520Z,,P Guy,False,False,False,True,STAR_4,great cinematography. witty. true to original,4.0,"Aug 17, 2019",2019-08-17T03:05:53.520Z,,P Guy,Fandango,E6A14148-948E-4377-9C2E-F0541DAEC3C2
899,2019-08-17T02:27:36.828Z,,John,False,False,False,True,STAR_2,"Great cinematography, but the Live Action, removes the emotional connection the animation makes.",2.0,"Aug 17, 2019",2019-08-17T02:27:36.828Z,,John,Fandango,e943c37f-8d68-4819-9788-e88dfa8556e2
900,2019-08-29T18:00:37.022Z,,,False,False,False,False,STAR_4, Visually stunning film & the music is just as majestic as ever! ,4.0,3d ago,2019-08-29T18:00:37.022Z,/user/id/969347515,,RT,969347515
901,2019-08-29T17:32:48.526Z,,Laurie,False,False,False,True,STAR_5,Loved everything about the movie,5.0,3d ago,2019-08-29T17:32:48.526Z,,Laurie,Fandango,e408b6c7-3069-464d-a3e3-7708a2ac8cfe
902,2019-08-29T17:05:44.300Z,,Elizabeth,False,False,False,True,STAR_5,Better than expected!,5.0,3d ago,2019-08-29T17:05:44.300Z,,Elizabeth,Fandango,3080CA85-7A7B-443C-A412-FD7503240977
903,2019-08-29T16:25:24.307Z,,CS123,False,False,False,True,STAR_5,Great movie. Wonderful soundtrack.,5.0,3d ago,2019-08-29T16:25:24.307Z,,CS123,Fandango,2702cc0a-fdda-43a8-9644-c1ffc138db68
904,2019-08-29T16:04:17.018Z,https://graph.facebook.com/v3.3/100005453772453/picture,Leslie P,False,False,False,False,STAR_0_5,"I was very excited when the trailer came out, I'm a 90's girl who dreamed Disney movies can be live-actions, and not just cartoons. Yes l, the special effect was amazing, but the dialogue, and the new scenes just don't mash. I was crushed and disappointed.  It was a waste of my time and money, I don't recommend this movie. ",0.5,3d ago,2019-08-29T16:10:43.303Z,/user/id/978216916,Leslie P,RT,978216916
905,2019-08-29T14:51:53.499Z,https://graph.facebook.com/v3.3/2174841475859937/picture,Keanu S,False,False,False,False,STAR_2,New but the same. What can I say it's ...... ,2.0,3d ago,2019-08-29T14:51:53.737Z,/user/id/977628267,Keanu S,RT,977628267
906,2019-08-29T13:46:46.982Z,https://graph.facebook.com/v3.3/372576483208692/picture,Riley S,False,False,False,False,STAR_4,"It didn't change anything, but it wasn't soulless, and was visually amazing!
",4.0,3d ago,2019-08-29T13:46:46.982Z,/user/id/977323487,Riley S,RT,977323487
907,2019-08-29T12:27:02.145Z,,tomas q,False,False,False,True,STAR_3,amazing visuals but the voice acting was down right bad. very jarring and at best Beyonce phoned it in.,3.0,3d ago,2019-08-29T12:27:02.145Z,,tomas q,Fandango,9d0c8832-4cdd-4007-95b0-060425b06068
908,2019-08-29T12:20:42.600Z,,Kelley,False,False,False,True,STAR_4_5,Absolutely loved!  Laughed more than I expected to. Cried. Left the theater with a huge smile on my face.,4.5,3d ago,2019-08-29T12:20:42.600Z,,Kelley,Fandango,27c72ad1-ef40-40f2-84aa-9c1413c67c1a
909,2019-08-29T12:01:53.307Z,,Lisa,False,False,False,True,STAR_3,I didnt like Beyonc voice. I thought it was too mature.,3.0,3d ago,2019-08-29T12:01:53.307Z,,Lisa,Fandango,2013abcd-2799-4050-a1f4-22be36066fda
910,2019-08-17T02:11:55.834Z,https://graph.facebook.com/v3.3/10152257474331920/picture,Lauren B,False,False,False,False,STAR_3,"It was ok, just really lacking something I could not put my finger on it. It was also really scary for my 5 year old! It got better once he was with Timon and Pumba, but everyone else was pretty blah",3.0,"Aug 17, 2019",2019-08-17T02:11:55.834Z,/user/id/978201768,Lauren B,RT,978201768
911,2019-08-17T02:04:49.758Z,,DENNIS D,False,False,False,True,STAR_4,The cinematography was excellent,4.0,"Aug 17, 2019",2019-08-17T02:04:49.758Z,,DENNIS D,Fandango,67626683-46a2-490a-8e32-0f1e92b27bb9
912,2019-08-17T01:21:31.866Z,,Louis,False,False,False,True,STAR_5,The animation was awesome!,5.0,"Aug 17, 2019",2019-08-17T01:21:31.866Z,,Louis,Fandango,36A21023-A92E-4C95-9887-015B3985F2A7
913,2019-08-17T01:15:54.087Z,,Jeanne,False,False,False,True,STAR_5,This movie got better and better as it went along! Story line is the same as original but it is made with realistic animals and is so funny once the warthog and meerkat come into the scenes! Truly a must see!,5.0,"Aug 17, 2019",2019-08-17T01:15:54.087Z,,Jeanne,Fandango,db44961b-2944-4b40-ac16-aa449eb9c5ad
914,2019-08-17T00:51:52.644Z,,,False,False,False,False,STAR_1_5,"This movie was a huge disappointment. The visuals were great, yes. The CGI and the animals were great, yes. But the script was just copied from the original and read with zero emotion. I felt like a was watching a high school speech class recite the script. The couple new songs added nothing either. This was clearly just Disney looking for another cash payout from their original. Don't waste your time or your money.",1.5,"Aug 17, 2019",2019-08-17T00:51:52.644Z,/user/id/972946979,,RT,972946979
915,2019-08-17T00:51:50.053Z,,Tine N,False,False,False,True,STAR_3,I prefer the normal animated lion king movie. this was a little odd and not as enjoyable!,3.0,"Aug 17, 2019",2019-08-17T00:51:50.053Z,,Tine N,Fandango,37355691-0FE3-4E3F-8E89-6936E8003010
916,2019-08-17T00:33:14.712Z,,ronda meduna,False,False,False,True,STAR_5,Grandchildren loved this movie,5.0,"Aug 17, 2019",2019-08-17T00:33:14.712Z,,ronda meduna,Fandango,5B55FFB8-5822-4312-917D-AFCFEDC86B57
917,2019-08-17T00:28:37.477Z,,Diana,False,False,False,False,STAR_5,Loved the fact that the animals looked so real,5.0,"Aug 17, 2019",2019-08-17T00:28:37.477Z,,Diana,Fandango,a164bfa8-cfec-4581-93df-e41a381239e2
918,2019-08-17T00:17:33.254Z,,Loretta S,False,False,False,True,STAR_5,Fantastic movie 🎥 🍿,5.0,"Aug 17, 2019",2019-08-17T00:17:33.254Z,,Loretta S,Fandango,229F2892-244C-4187-A9E9-6B424B863D49
919,2019-08-17T00:14:17.575Z,https://graph.facebook.com/v3.3/1325944240886026/picture,Denis V,False,False,False,False,STAR_5,I loved it seen it 4 times would recommend it to everyone who asks me ,5.0,"Aug 17, 2019",2019-08-17T00:14:17.575Z,/user/id/978201666,Denis V,RT,978201666
920,2019-08-17T00:09:46.611Z,,Anonymous,False,False,False,True,STAR_5,Great cinematic experience!',5.0,"Aug 17, 2019",2019-08-17T00:09:46.611Z,,Anonymous,Fandango,D281E13C-C067-4492-AA74-BBDC30B690BF
921,2019-08-17T00:07:27.118Z,,Meg B,False,False,False,True,STAR_5,I have always loved this story but the animation really made this come to life. I got shivers down my spine when the lions roared and especially during the right with the hyenias.,5.0,"Aug 17, 2019",2019-08-17T00:07:27.118Z,,Meg B,Fandango,acc0e0f0-81c7-49de-be29-c4d1e18782a4
922,2019-08-16T23:38:44.279Z,,Lauren H,False,False,False,True,STAR_3,Good. Not great. It was like watching one of those Disney Planet Earth documentaries but the animals talk and sing. Pretty much the same story as the original with some dialogue changes. I forgot how scary that movie can be for kids. I enjoyed it but didn’t love it. And i love Disney!,3.0,"Aug 16, 2019",2019-08-16T23:38:44.279Z,,Lauren H,Fandango,32A3F289-21D9-45AB-89D3-CD0E35D05C8A
923,2019-08-16T23:36:20.931Z,,Chas M,False,False,False,True,STAR_2_5,"The animation is amazingly realistic.  
But there are some discontinuities in the storyline that are too glossed-over.",2.5,"Aug 16, 2019",2019-08-16T23:36:20.931Z,,Chas M,Fandango,0d4025f5-6d93-47b1-ac24-bd12f4740ca0
924,2019-08-16T23:28:46.460Z,,Susan,False,False,False,True,STAR_5,It was good.  I saw the original Cartoon when it came out and now this.  I prefer this new version and James Earl Jones is the best!,5.0,"Aug 16, 2019",2019-08-16T23:28:48.941Z,,Susan,Fandango,ea8cecd6-eed8-43d4-9c39-53f01ff3c027
925,2019-08-16T23:14:24.320Z,,Steffy Gurl,False,False,False,False,STAR_5,"I grew up with the original this version brought back great memories. I had tears in my eyes the majority of the movie, it brought back so many sweet memories.",5.0,"Aug 16, 2019",2019-08-16T23:14:24.320Z,,Steffy Gurl,Fandango,7EED60F9-AAF7-4070-890C-C70B14DDBBDA
926,2019-08-16T23:02:18.763Z,,Andrew S,True,False,False,True,STAR_5,Absolutely wonderful live action remake. Haters can suck a dick,5.0,"Aug 16, 2019",2019-08-16T23:02:18.763Z,,Andrew S,Fandango,8FF7F4EE-7D91-46E9-874D-CB901DB2A655
927,2019-08-16T22:53:13.942Z,,james,False,False,False,True,STAR_1,Terrible job at emoting. Even the great cast couldn’t save this dumpster fire,1.0,"Aug 16, 2019",2019-08-16T22:53:13.942Z,,james,Fandango,74C3563B-80E6-4685-90AC-73C9E8C06930
928,2019-08-16T22:41:23.316Z,,louise m,False,False,False,True,STAR_5,I really enjoyed it. the animation was great,5.0,"Aug 16, 2019",2019-08-17T20:15:04.748Z,,louise m,Fandango,97DF7A11-1198-4209-8B76-9126F1DE473B
929,2019-08-16T22:32:40.924Z,,,False,False,False,False,STAR_2_5,I feel like it was missing heart. It was mostly hype and nostalgia that kept me watching it hopes it would get better. ,2.5,"Aug 16, 2019",2019-08-16T22:33:05.264Z,/user/id/941394100,,RT,941394100
930,2019-08-16T22:30:30.133Z,,Stacey H,False,False,False,True,STAR_3,"ehh, it was like watching animal planet with the cartoon playing in the background. They missed some favorite parts. It def wasn't horrible but I could have waited to see it at home.",3.0,"Aug 16, 2019",2019-08-16T22:30:30.133Z,,Stacey H,Fandango,67FC09BB-2E62-42BD-895D-7C681AB414BC
931,2019-08-16T22:03:11.878Z,,Zabida,False,False,False,True,STAR_5,It’s was opening my knowledge of nature!,5.0,"Aug 16, 2019",2019-08-16T22:03:11.878Z,,Zabida,Fandango,C1DD7BDD-EF71-400F-81E9-0F2E2AA87CDE
932,2019-08-16T21:50:02.989Z,,,False,False,False,False,STAR_4_5,Awesome cute; feel good movie. Fantastic animations leaving you wondering how did they do that!?! Worth seeing just for the visual!,4.5,"Aug 16, 2019",2019-08-16T21:50:02.989Z,/user/id/974234386,,RT,974234386
933,2019-08-16T21:12:21.706Z,,GinaLBN,False,False,False,True,STAR_5,Amazing realism. Missed the coconuts song.,5.0,"Aug 16, 2019",2019-08-16T21:12:21.706Z,,GinaLBN,Fandango,A7E9A526-BF20-4E83-B373-7AC42D3C7B43
934,2019-08-16T20:59:30.667Z,,Kevin M,False,False,False,True,STAR_5,Awesome movie!! Looks like real animals.,5.0,"Aug 16, 2019",2019-08-16T20:59:30.667Z,,Kevin M,Fandango,E2721E09-265A-4A2C-AE26-B3E3398B3283
935,2019-08-16T20:17:52.433Z,,Matthew,False,False,False,True,STAR_4,Pretty much the animated original word for word in CGI. Well done though.,4.0,"Aug 16, 2019",2019-08-16T20:17:52.433Z,,Matthew,Fandango,73F53730-576A-4DF6-8ABC-5ED7D71CED22
936,2019-08-16T20:14:25.423Z,,sunny day,False,False,False,True,STAR_0_5,A lifeless rendition.,0.5,"Aug 16, 2019",2019-08-16T20:14:25.423Z,,sunny day,Fandango,70D35818-EBC0-45EE-B334-48C266A891F1
937,2019-08-16T19:47:14.457Z,,Jeannine,False,False,False,True,STAR_5,was nice to watch a older movie going from a cartoon version to realistic version. Done very well,5.0,"Aug 16, 2019",2019-08-16T19:49:50.715Z,,Jeannine,Fandango,BFF8AA87-4AAE-4EC6-A9A1-3C8D97D13C7B
938,2019-08-16T19:41:15.972Z,,Sarah,False,False,False,True,STAR_4_5,"visually stunning. mild dialogue changes that I felt took away from the movie SLIGHTLY. Other added bits that enhanced it- overall, as a Lion King nerd, LOVED IT.",4.5,"Aug 16, 2019",2019-08-16T19:41:15.972Z,,Sarah,Fandango,A47147C1-012F-40CA-ACC3-895DC5BEA67B
939,2019-08-16T19:27:55.996Z,,jack,False,False,False,True,STAR_4,story line was fairly simplistic and presentation was was good but  better for younger kids.,4.0,"Aug 16, 2019",2019-08-16T19:27:55.996Z,,jack,Fandango,CB4EFDAC-2A53-4CD1-8C00-CD51DF8BDCE7
940,2019-08-16T19:05:42.894Z,,jesse,False,False,False,True,STAR_4,small changes to great movie,4.0,"Aug 16, 2019",2019-08-16T19:05:42.894Z,,jesse,Fandango,0A25DA94-B25C-4836-97E4-E18E29296651
941,2019-08-16T18:53:41.176Z,,SJ,False,False,False,True,STAR_2,it was too much like the original but missing the funniest parts.,2.0,"Aug 16, 2019",2019-08-16T18:53:41.176Z,,SJ,Fandango,BDD61BCD-21AB-46A5-8345-CF735F6B6D22
942,2019-08-16T18:36:43.820Z,,Faye,False,False,False,True,STAR_4,Same story line as the animated version. A few surprises to change it up would have been good. Otherwise a great movie.,4.0,"Aug 16, 2019",2019-08-16T18:36:43.820Z,,Faye,Fandango,0606123c-e824-4833-beaf-51a1b5db6132
943,2019-08-16T18:12:39.193Z,,Line B,False,False,False,True,STAR_5,"Watching it in 3 D made every thing look real. Disney rendered the animals face expressions and body muscle mouvements in a quite perfect fashion.
I was on those  African plains and I had the chance to observe those beautiful animals and the landscape, This second Lion King movie is realistic enough to take me back to Africa.
Extremely well done.",5.0,"Aug 16, 2019",2019-08-16T18:12:39.193Z,,Line B,Fandango,ffb98d65-2e81-4b66-984f-1357beb93c50
944,2019-08-16T18:11:37.289Z,,reneznelson,False,False,False,True,STAR_5,So real.  Best animation ever!!  Great story to.,5.0,"Aug 16, 2019",2019-08-16T18:11:37.289Z,,reneznelson,Fandango,6565efe8-9e0d-4cea-9975-5e50363bb8cd
945,2019-08-16T18:06:33.336Z,,Twiana,False,False,False,True,STAR_4,It was an AWESOME second time around. lion King nerver gets old. loved It!,4.0,"Aug 16, 2019",2019-08-16T18:10:59.852Z,,Twiana,Fandango,49868027-E70D-4C18-9467-50278564F39A
946,2019-08-16T18:05:45.176Z,,Plover,False,False,False,False,STAR_5,Beautiful! Amazing! Full of light and sensual feeling. If you live with cats and know how to read their expressions you will see the magic in this! Big fan of the original and have seen this three times. Stunning accomplishment!,5.0,"Aug 16, 2019",2019-08-16T18:05:45.176Z,,Plover,Fandango,E6E333CD-20B9-4CBD-BF91-E9D74A7C2FBC
947,2019-08-16T17:59:55.187Z,,Emily L,False,False,False,True,STAR_3_5,A fun time if you don't take it too seriously. Reminiscent and humorous,3.5,"Aug 16, 2019",2019-08-16T17:59:55.187Z,,Emily L,Fandango,f0332e47-5bc9-48f0-b8bc-cf4b65387661
948,2019-08-16T17:55:28.270Z,https://graph.facebook.com/v3.3/682207442/picture,Chalisa B,False,False,False,False,STAR_2,"I have to agree with movie critics on this one. The movie was soulless, expressionless, and unnecessary. I think the cgi is very impressive, but so many parts has been dropped down from the original - especially the personality of characters.  Some new scene like the journey of Simba's fur is totally ridiculous. ",2.0,"Aug 16, 2019",2019-08-16T17:55:28.270Z,/user/id/861769818,Chalisa B,RT,861769818
